Date (days since 1/1/2021),Primary Type,Primary Type Code,Location Description,Location Description Code,Arrest,Latitude,Longitude
8.630730308259677,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.786081138,-87.785239775
5.967156292821041,OTHER OFFENSE,22,APARTMENT,17,0,41.883210375,-87.634335728
3.585714041126758,CRIMINAL DAMAGE,5,KENNEL,80,0,41.985349253,-87.73415492
5.878903253422155,BATTERY,2,APARTMENT,17,0,41.771296425,-87.729185968
5.420265410963076,THEFT,29,STREET,112,0,41.867129849,-87.720989552
7.630065924629549,BURGLARY,3,APARTMENT,17,0,41.901634422,-87.720178784
6.085985188334039,THEFT,29,STREET,112,0,41.887655627,-87.619545777
7.634235359610823,OTHER OFFENSE,22,RESIDENCE - PORCH / HALLWAY,101,0,41.766362642,-87.648086903
4.329263270567993,DECEPTIVE PRACTICE,8,RESIDENCE - PORCH / HALLWAY,101,0,41.786491868,-87.766946519
5.739922089040616,WEAPONS VIOLATION,30,STREET,112,1,41.708090016,-87.622352305
6.7037564640432,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.669727815,-87.636829386
5.086710616447381,BATTERY,2,APARTMENT,17,1,41.75593947,-87.65729799
7.7864197345587804,CRIMINAL DAMAGE,5,STREET,112,0,41.887996686,-87.652205552
3.6649333047744075,ASSAULT,1,RESTAURANT,103,1,41.892628411,-87.63115524
5.638465839075311,ASSAULT,1,RESIDENCE,99,0,41.68027306,-87.672876132
3.377242294554449,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.785238428,-87.769879895
6.55296190067262,THEFT,29,SIDEWALK,109,0,41.947312846,-87.648005158
5.420265410963076,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.695221253,-87.631179249
4.0235047089286065,BATTERY,2,APARTMENT,17,0,41.867809872,-87.697159411
7.630065924629549,ASSAULT,1,GROCERY FOOD STORE,72,0,41.809860998,-87.645565723
7.883706549625858,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.884680634,-87.765018829
1.3342191780627763,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.883051507,-87.682480773
6.288897688347696,OTHER OFFENSE,22,APARTMENT,17,0,41.736485559,-87.561138025
6.879567636969237,THEFT,29,STREET,112,0,41.775448271,-87.691679282
8.867693193496983,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.739692863,-87.582131367
6.796178938340313,BURGLARY,3,RESIDENCE - GARAGE,100,0,41.681585191,-87.630368387
6.858720462312006,BATTERY,2,APARTMENT,17,0,41.972364558,-87.656304974
3.6691027397556817,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.982214311,-87.697728409
3.6433912243284876,NARCOTICS,17,SIDEWALK,109,1,42.019380292,-87.672230728
7.956671660926166,BATTERY,2,STREET,112,0,41.773108396,-87.64263345
3.712881806519257,BATTERY,2,RESIDENCE,99,0,41.927831148,-87.752428204
0.45863784245907935,MOTOR VEHICLE THEFT,16,APARTMENT,17,0,41.861738103,-87.733606983
3.881049015437529,BATTERY,2,SIDEWALK,109,0,41.756895711,-87.59166516
4.607225599331072,ASSAULT,1,OTHER (SPECIFY),89,0,41.896063478,-87.667902742
5.336876712334152,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,42.003497181,-87.701008164
6.9997863441426595,BATTERY,2,STREET,112,1,41.771796387,-87.645796537
7.463288527371702,THEFT,29,STREET,112,0,41.879241446,-87.69747934
1.8345513698363174,BATTERY,2,APARTMENT,17,0,41.690832349,-87.669857394
2.6364726883510174,BURGLARY,3,APARTMENT,17,0,41.744980208,-87.657552215
3.926217893861529,NARCOTICS,17,STREET,112,1,41.756091491,-87.643171444
6.420929794510157,THEFT,29,STREET,112,0,41.757021568,-87.645419158
4.932441523967263,WEAPONS VIOLATION,30,STREET,112,1,41.737138255,-87.570106822
2.3348835616098587,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.899909536,-87.679609789
8.06090753421232,DECEPTIVE PRACTICE,8,STREET,112,0,41.749899475,-87.663426378
4.294517979472608,CRIMINAL DAMAGE,5,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.742710224,-87.634088181
7.502203253448361,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.771757969,-87.645796948
0.16677739725784704,ASSAULT,1,RESIDENCE - PORCH / HALLWAY,101,0,41.870028132,-87.708823855
3.1013646832404844,CRIMINAL DAMAGE,5,APARTMENT,17,1,41.746798056,-87.657742027
0.9589700342326205,BATTERY,2,APARTMENT,17,0,41.882301757,-87.760677308
0.08338869862892352,BATTERY,2,APARTMENT,17,0,41.898384046,-87.773121518
0.6254152397169265,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,42.016584611,-87.700584137
5.618313570206769,BATTERY,2,APARTMENT,17,0,41.83539637,-87.651075581
0.46558690067815633,BATTERY,2,APARTMENT,17,0,41.974031676,-87.659806667
4.03740282536676,BATTERY,2,APARTMENT,17,1,41.977655224,-87.697553085
3.794185787699067,ROBBERY,26,STREET,112,0,41.765183088,-87.614046714
6.00398630136554,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.793115777,-87.733271651
2.8873336901095237,BATTERY,2,STREET,112,0,41.767963657,-87.662688625
0.7393797945430072,WEAPONS VIOLATION,30,STREET,112,1,41.891249923,-87.617676744
3.3355479452399877,BATTERY,2,CTA BUS STOP,50,0,41.736001208,-87.63874812
2.3605950770370527,BATTERY,2,APARTMENT,17,1,41.894023701,-87.74948414
8.839202054831986,MOTOR VEHICLE THEFT,16,STREET,112,0,41.878555458,-87.687167809
0.9902407962184668,BATTERY,2,VEHICLE NON-COMMERCIAL,122,0,41.891128512,-87.76147993
1.375913527377238,MOTOR VEHICLE THEFT,16,STREET,112,0,41.751238033,-87.555310231
4.502989726044917,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.772864802,-87.621164513
1.209136130119391,ROBBERY,26,CTA TRAIN,55,0,41.866996231,-87.62741936
8.898269049694141,BATTERY,2,RESIDENCE,99,0,41.808563364,-87.744406636
5.560636387005039,DECEPTIVE PRACTICE,8,,-1,0,41.938066008,-87.655598342
4.878238869875073,BATTERY,2,APARTMENT,17,0,41.778565718,-87.692157822
3.7101021831984076,THEFT,29,RESIDENCE,99,0,41.738415541,-87.671650525
7.908028253392628,CRIMINAL DAMAGE,5,STREET,112,0,41.770599465,-87.713744647
6.689163441816357,OTHER OFFENSE,22,RESIDENCE,99,0,41.958373283,-87.700822086
3.860201840780298,NARCOTICS,17,STREET,112,1,41.722778723,-87.635967376
1.6087069777163163,WEAPONS VIOLATION,30,SIDEWALK,109,1,41.875257235,-87.72647111
4.102723972576256,BURGLARY,3,SMALL RETAIL STORE,110,0,41.975709021,-87.711984884
0.4718410531085442,BATTERY,2,VEHICLE NON-COMMERCIAL,122,0,41.880316641,-87.759373073
3.468274957191139,WEAPONS VIOLATION,30,OTHER (SPECIFY),89,0,41.873224961,-87.741426819
0.15635380992923162,BATTERY,2,STREET,112,1,41.762472769,-87.64147564
0.47948501711631025,THEFT,29,APARTMENT,17,0,41.872678492,-87.714290873
0.8130398116320043,ROBBERY,26,SIDEWALK,109,0,41.883191631,-87.706183852
2.084717465723088,THEFT,29,STREET,112,0,41.829877205,-87.643648988
2.33140903250032,ASSAULT,1,CTA PLATFORM,52,0,41.976290414,-87.905227221
6.733637414368621,BATTERY,2,APARTMENT,17,0,41.744055229,-87.666924271
2.9144350171140956,THEFT,29,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,7,0,41.976762981,-87.900983721
0.6254152397169265,OTHER OFFENSE,22,APARTMENT,17,0,41.813171374,-87.685833533
8.593205393843444,BATTERY,2,APARTMENT,17,1,41.656298119,-87.605130487
3.811558433246759,THEFT,29,RESIDENCE,99,0,41.753618967,-87.714996449
8.057433005102782,OTHER OFFENSE,22,BAR OR TAVERN,24,0,41.968249772,-87.727291823
2.6274389126828264,DECEPTIVE PRACTICE,8,GAS STATION,69,0,41.924903583,-87.687295639
6.749620248255889,CRIMINAL DAMAGE,5,STREET,112,0,41.838814549,-87.623263115
1.730315496550163,THEFT,29,APARTMENT,17,0,42.001410765,-87.661725432
2.91860445209537,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.996432181,-87.666324743
3.5579178082504503,OTHER OFFENSE,22,GOVERNMENT BUILDING / PROPERTY,71,0,41.882114362,-87.632361012
7.692607448601241,MOTOR VEHICLE THEFT,16,STREET,112,0,41.766246905,-87.624932618
1.001359289418818,BURGLARY,3,RESIDENCE,99,0,41.726910425,-87.60307711
8.957336044556294,BATTERY,2,APARTMENT,17,1,41.869707206,-87.630495617
3.585714041126758,MOTOR VEHICLE THEFT,16,STREET,112,0,41.965368871,-87.724278258
4.079097174681222,CRIMINAL DAMAGE,5,STREET,112,0,41.884523654,-87.680280786
8.005315068459705,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.972632418,-87.707373903
7.76557255990155,BURGLARY,3,APARTMENT,17,0,41.745802731,-87.604449755
0.6552961900423481,ASSAULT,1,GAS STATION,69,1,41.751452878,-87.624567581
0.7921926369747735,BATTERY,2,APARTMENT,17,0,41.723515597,-87.629893219
8.609883133602446,THEFT,29,APARTMENT,17,0,41.909934386,-87.785026544
3.001993150724293,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.864386744,-87.710486741
7.1019374999797,BATTERY,2,RESIDENCE,99,1,41.715853478,-87.632141445
7.02271823633205,WEAPONS VIOLATION,30,ALLEY,15,0,41.956104321,-87.719109147
2.869961044561831,MOTOR VEHICLE THEFT,16,STREET,112,0,42.009003334,-87.672974739
4.498820291063643,THEFT,29,APARTMENT,17,0,41.773600901,-87.628385732
4.492566138716302,MOTOR VEHICLE THEFT,16,STREET,112,0,41.984675412,-87.660102762
3.491901755169219,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.879083482,-87.630811493
0.29186044520123233,CRIMINAL DAMAGE,5,STREET,112,0,41.873110209,-87.745800868
6.535589255124927,THEFT,29,SMALL RETAIL STORE,110,0,41.953411521,-87.688448935
5.067948159239264,OTHER OFFENSE,22,VEHICLE NON-COMMERCIAL,122,1,41.792556064,-87.771275317
7.46676305648124,THEFT,29,ATHLETIC CLUB,19,0,41.910457302,-87.678940081
7.813521061646399,NARCOTICS,17,STREET,112,1,41.908430535,-87.638509526
7.88023202051632,THEFT,29,STREET,112,0,41.679042016,-87.639536668
7.441051541137092,MOTOR VEHICLE THEFT,16,STREET,112,1,41.753198167,-87.730836314
8.067856592431397,MOTOR VEHICLE THEFT,16,STREET,112,0,41.779897408,-87.635759494
3.377242294554449,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.952754657,-87.703094426
8.083144520529975,OTHER OFFENSE,22,RESIDENCE,99,0,41.720410779,-87.565850617
1.4662512842252386,CRIMINAL DAMAGE,5,STREET,112,0,41.889998232,-87.656551077
7.542507791102397,ASSAULT,1,RESIDENCE,99,0,41.969316038,-87.712172041
7.859384845859089,BATTERY,2,RESIDENCE,99,0,41.79161892,-87.673017835
0.04169434931446176,BATTERY,2,RESIDENCE - PORCH / HALLWAY,101,0,41.761108163,-87.62159508
5.378571061648613,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.857238956,-87.627181622
6.7753317636830825,PUBLIC PEACE VIOLATION,25,RESIDENCE,99,0,41.659097793,-87.635278865
8.422258561604322,ASSAULT,1,STREET,112,0,41.763733471,-87.689336498
7.298595847562969,CRIMINAL DAMAGE,5,STREET,112,0,41.745121812,-87.601375711
0.16677739725784704,BATTERY,2,RESIDENCE,99,0,41.802882721,-87.650235954
8.661306164373789,NARCOTICS,17,APARTMENT,17,1,41.748717977,-87.600261137
0.8338869862892352,OTHER OFFENSE,22,APARTMENT,17,0,41.77803588,-87.610750127
1.0416638270728549,WEAPONS VIOLATION,30,APARTMENT,17,1,41.761465306,-87.558045636
8.255481164346476,BURGLARY,3,RESIDENCE - GARAGE,100,0,41.865350098,-87.733712735
5.420265410963076,BATTERY,2,APARTMENT,17,0,41.798088475,-87.588425164
7.472322303122939,NARCOTICS,17,STREET,112,1,41.873828974,-87.692396234
2.970722388738447,BATTERY,2,APARTMENT,17,0,41.733931965,-87.603327317
5.003321917818458,NARCOTICS,17,HOSPITAL BUILDING / GROUNDS,76,1,41.757630995,-87.585708249
1.961719135311863,ASSAULT,1,RESIDENCE,99,1,41.966646151,-87.778664567
4.961627568503996,CRIMINAL DAMAGE,5,RESIDENCE - YARD (FRONT / BACK),102,0,41.86985722,-87.721426134
7.921926369830781,BATTERY,2,APARTMENT,17,0,41.886250592,-87.761751124
0.8005315068542751,CRIMINAL TRESPASS,7,RESIDENCE,99,1,41.89067245,-87.68591084
4.054775470914453,CRIMINAL DAMAGE,5,STREET,112,0,41.884523654,-87.680280786
6.983803510255392,ASSAULT,1,VEHICLE NON-COMMERCIAL,122,0,41.861639122,-87.726258488
2.9325025685335238,THEFT,29,VEHICLE NON-COMMERCIAL,122,0,41.754166144,-87.652101445
5.426519563393463,NARCOTICS,17,STREET,112,1,41.877904952,-87.731594161
5.8198362585600005,INTERFERENCE WITH PUBLIC OFFICER,12,PARKING LOT / GARAGE (NON RESIDENTIAL),94,1,41.894881081,-87.761718254
4.647530136985108,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.814138117,-87.619724362
6.674570419506467,OTHER OFFENSE,22,PARKING LOT / GARAGE (NON RESIDENTIAL),94,1,41.720733931,-87.643194605
0.1250830479433853,BATTERY,2,APARTMENT,17,0,41.872796121,-87.704122868
4.461295376730455,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.969700679,-87.785569668
3.064534674695986,BURGLARY,3,CONVENIENCE STORE,46,0,41.811551206,-87.665047641
8.338869862975399,OTHER OFFENSE,22,RESIDENCE,99,0,41.703119692,-87.658243393
1.4989118578715097,THEFT,29,RESIDENCE,99,0,41.708863995,-87.634444098
3.2938535959255257,CRIMINAL DAMAGE,5,STREET,112,0,41.745448868,-87.625989449
7.734301797915704,MOTOR VEHICLE THEFT,16,STREET,112,0,41.778483841,-87.727640997
5.965071575371928,ROBBERY,26,CTA BUS STOP,50,0,41.713541266,-87.560046572
7.793368792777858,ROBBERY,26,STREET,112,1,41.804115983,-87.586477467
4.72535958905538,OTHER OFFENSE,22,RESIDENCE,99,0,41.838993919,-87.651507096
4.543294263698954,THEFT,29,RESTAURANT,103,0,41.89169288,-87.626277055
3.304277183254141,THEFT,29,STREET,112,0,41.750185415,-87.644029945
1.629554152373547,BATTERY,2,STREET,112,0,41.935990489,-87.717299148
8.50703707189367,NARCOTICS,17,ALLEY,15,1,41.895420644,-87.720539406
4.776782619826721,NARCOTICS,17,STREET,112,1,41.824548015,-87.670243434
6.6294015410824665,THEFT,29,RESIDENCE,99,0,41.761388108,-87.621599317
1.021511558204313,BATTERY,2,STREET,112,0,41.744973442,-87.596624704
7.919841652381668,OTHER OFFENSE,22,OTHER (SPECIFY),89,0,41.691206166,-87.662395431
5.948393835612925,ROBBERY,26,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.903077492,-87.683673325
7.863554280840362,CRIMINAL DAMAGE,5,GAS STATION,69,1,41.751452878,-87.624567581
4.5168878424830705,NARCOTICS,17,STREET,112,1,41.73507476,-87.660616425
7.547372131872361,BATTERY,2,APARTMENT,17,0,41.896216334,-87.719999212
8.728017123326755,ROBBERY,26,SIDEWALK,109,0,41.897614953,-87.762391764
1.8651272260334748,WEAPONS VIOLATION,30,STREET,112,1,41.853910939,-87.625522419
1.4384550513489307,OTHER OFFENSE,22,RESIDENCE,99,0,41.930876937,-87.704948886
6.170763698623388,BATTERY,2,RESIDENCE,99,0,41.717838615,-87.569859054
7.338205479428317,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.840997654,-87.641481808
2.443288869877287,BATTERY,2,RESIDENCE,99,0,41.805744159,-87.669755148
5.420265410963076,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.920274531,-87.804302134
6.837873287654776,THEFT,29,STREET,112,0,41.854123583,-87.646534268
0.7921926369747735,THEFT,29,RESIDENCE,99,0,41.777503445,-87.615558861
7.831588612982781,OFFENSE INVOLVING CHILDREN,20,POLICE FACILITY / VEHICLE PARKING LOT,96,0,41.691413679,-87.668826246
2.8108940496166306,BATTERY,2,RESTAURANT,103,0,41.923877866,-87.772531096
2.9165197345632095,CRIMINAL DAMAGE,5,RESIDENCE,99,1,41.805263266,-87.586504488
4.885882833882839,CRIMINAL TRESPASS,7,GAS STATION,69,0,41.968167905,-87.734702055
4.961627568503996,CRIMINAL DAMAGE,5,STREET,112,0,41.966788985,-87.773603675
0.6629401541331607,ASSAULT,1,RESIDENCE,99,0,41.765745253,-87.684496164
5.670431506849846,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.946032131,-87.798439408
4.033928296257222,ASSAULT,1,APARTMENT,17,0,41.760898216,-87.654005833
0.5003321917735412,BURGLARY,3,RESIDENCE - PORCH / HALLWAY,101,0,41.918896626,-87.734927621
3.5544432791409117,ASSAULT,1,TAVERN / LIQUOR STORE,113,0,41.971099166,-87.69013495
0.15287928081969313,CRIMINAL DAMAGE,5,STREET,112,0,41.846982322,-87.682222562
5.444587114729845,CRIMINAL TRESPASS,7,SMALL RETAIL STORE,110,0,41.896375946,-87.6242787
3.7629150257132205,ROBBERY,26,STREET,112,0,41.882213693,-87.654374823
2.9658580479684837,ASSAULT,1,RESIDENCE,99,0,41.673768318,-87.633352433
2.512779452068057,CRIMINAL TRESPASS,7,RESIDENCE - YARD (FRONT / BACK),102,1,41.719031677,-87.628597837
7.871893150719864,ASSAULT,1,APARTMENT,17,0,41.781711555,-87.609612588
6.921261986283699,THEFT,29,DRIVEWAY - RESIDENTIAL,60,0,41.886288459,-87.769969735
3.919268835642452,SEX OFFENSE,27,RESIDENCE,99,0,41.744607024,-87.625650575
2.876910102780908,MOTOR VEHICLE THEFT,16,STREET,112,0,41.746036392,-87.584875372
0.9089368150386571,MOTOR VEHICLE THEFT,16,STREET,112,0,41.894064536,-87.628612563
7.463288527371702,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.798983997,-87.669582842
6.420929794510157,THEFT,29,COMMERCIAL / BUSINESS OFFICE,44,0,41.707523125,-87.553570608
2.1055646403803188,CRIMINAL TRESPASS,7,RESIDENCE,99,0,41.715344029,-87.565328533
7.755148972572934,ROBBERY,26,SIDEWALK,109,0,42.019371503,-87.671181992
0.05976190065084325,BATTERY,2,STREET,112,0,41.77839975,-87.6836207
2.8143685787261687,BATTERY,2,APARTMENT,17,0,41.779770229,-87.730118354
0.02084717465723088,BATTERY,2,CHA APARTMENT,33,0,41.841855999,-87.628741678
6.212458047937849,DECEPTIVE PRACTICE,8,,-1,0,41.972820605,-87.798910363
3.057585616476909,BATTERY,2,APARTMENT,17,1,42.020625602,-87.666443648
8.456308946911019,THEFT,29,GROCERY FOOD STORE,72,1,41.722578383,-87.662706548
4.53217577058165,NARCOTICS,17,SIDEWALK,109,1,41.895434688,-87.719059064
7.492474571908434,ASSAULT,1,APARTMENT,17,0,41.865802306,-87.706867809
2.4425939640055514,CRIMINAL DAMAGE,5,PARKING LOT / GARAGE (NON RESIDENTIAL),94,1,41.813279486,-87.68456689
0.0681007705303449,BATTERY,2,APARTMENT,17,0,41.919913504,-87.731541367
4.377906678101532,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.765998376,-87.594621081
7.532779109562472,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.941855726,-87.645439199
4.589852953783379,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.893281677,-87.627596446
8.005315068459705,CRIMINAL DAMAGE,5,STREET,112,0,41.873699424,-87.704705156
5.649584332192616,CRIMINAL TRESPASS,7,APARTMENT,17,0,41.858384589,-87.707876278
7.452864940043086,BATTERY,2,RESIDENCE,99,0,41.752804968,-87.561404219
7.800317850996934,THEFT,29,DEPARTMENT STORE,58,1,41.931582515,-87.742747165
1.5009965753206234,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.942103134,-87.652416589
6.90597405818512,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.742888566,-87.723182779
7.338205479428317,OTHER OFFENSE,22,APARTMENT,17,0,41.924919059,-87.686145313
8.721068065107678,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.727967287,-87.638530603
2.208410702089095,BURGLARY,3,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,38,0,41.779363432,-87.670723794
6.962956335598161,THEFT,29,STREET,112,0,41.734249173,-87.583968064
8.152635102720746,BATTERY,2,SIDEWALK,109,0,41.682334926,-87.620651734
4.672546746540567,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.79393298,-87.67264937
7.542507791102397,OTHER OFFENSE,22,FEDERAL BUILDING,64,0,41.779818631,-87.640427625
5.630126969195809,OTHER OFFENSE,22,APARTMENT,17,0,41.737697412,-87.601210874
6.034562157562697,WEAPONS VIOLATION,30,STREET,112,1,41.844950458,-87.697701547
3.248684717501525,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.871775205,-87.71421147
2.664963827016014,ASSAULT,1,STREET,112,0,41.918580774,-87.715192229
1.6260796232640087,THEFT,29,APARTMENT,17,0,41.919545634,-87.663143054
4.507159160943145,THEFT,29,RESIDENCE,99,0,41.957819487,-87.677922648
2.0013287670941646,ROBBERY,26,ALLEY,15,0,41.754290293,-87.634391298
4.482142551387686,ASSAULT,1,NURSING / RETIREMENT HOME,88,0,41.759381635,-87.55956245
4.146503039422878,THEFT,29,RESIDENCE,99,0,41.747429012,-87.67185114
8.122059246606636,CRIMINAL DAMAGE,5,STREET,112,0,41.856289414,-87.712694339
6.768382705464006,THEFT,29,STREET,112,0,41.919003928,-87.648539628
4.377906678101532,STALKING,28,APARTMENT,17,0,41.740289839,-87.552708981
3.001993150724293,CRIMINAL DAMAGE,5,STREET,112,0,41.88791087,-87.771204147
3.794185787699067,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.946722568,-87.691644555
7.678709332163088,BATTERY,2,DRUG STORE,61,0,41.891037284,-87.618343879
8.479935744889099,THEFT,29,TAVERN / LIQUOR STORE,113,0,41.936778413,-87.648106932
8.547341609547708,THEFT,29,STREET,112,0,41.749692196,-87.70544374
3.7490169092750665,THEFT,29,STREET,112,0,41.88978461,-87.673124306
8.743305051342286,ASSAULT,1,SIDEWALK,109,0,42.019529832,-87.689363741
1.4801494006633926,CRIMINAL TRESPASS,7,APARTMENT,17,0,41.981040934,-87.840317263
4.9150688784195715,WEAPONS VIOLATION,30,STREET,112,1,41.837081915,-87.643817502
0.9381228595753897,ASSAULT,1,APARTMENT,17,0,41.909786287,-87.633105375
6.837873287654776,MOTOR VEHICLE THEFT,16,APARTMENT,17,0,41.655276603,-87.597278192
0.04169434931446176,BATTERY,2,APARTMENT,17,0,41.700030373,-87.560772382
8.123449058184013,BATTERY,2,RESIDENCE,99,0,41.797145336,-87.651312741
2.5482196489521307,BATTERY,2,PARK PROPERTY,92,0,41.879694276,-87.720708042
2.4141028253405548,WEAPONS VIOLATION,30,STREET,112,0,41.702231537,-87.560804625
6.0046812071542295,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.863457262,-87.652605569
7.091513912651084,DECEPTIVE PRACTICE,8,RESTAURANT,103,0,41.685474655,-87.607964681
2.7101327054400146,THEFT,29,RESTAURANT,103,0,41.759357433,-87.585750518
0.5420265410880029,CRIMINAL TRESPASS,7,RESIDENCE,99,0,41.726179517,-87.643337811
4.065199058243068,THEFT,29,APARTMENT,17,0,41.869603434,-87.719636865
4.9512039811753805,WEAPONS VIOLATION,30,STREET,112,1,41.736625423,-87.60656135
4.764969220920728,BATTERY,2,RESIDENCE - YARD (FRONT / BACK),102,1,41.969525544,-87.773160514
8.714119006888602,ASSAULT,1,APARTMENT,17,0,41.776410825,-87.69698197
2.3216803510434403,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.724644448,-87.610586726
4.0235047089286065,THEFT,29,STREET,112,0,41.783606343,-87.693519239
4.780952054807996,ASSAULT,1,RESIDENCE,99,0,41.912262036,-87.758208894
6.851771404092929,WEAPONS VIOLATION,30,STREET,112,1,41.680377804,-87.620585472
1.5009965753206234,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.905601029,-87.632155579
3.919268835642452,BATTERY,2,NURSING / RETIREMENT HOME,88,0,41.859836913,-87.70296877
3.5752904537981425,ASSAULT,1,STREET,112,0,41.706254544,-87.696861256
2.0013287670941646,CRIMINAL DAMAGE,5,RESIDENCE - GARAGE,100,0,41.810239534,-87.685664982
0.1250830479433853,BATTERY,2,RESIDENCE,99,0,41.766027289,-87.681960407
8.662001070245523,CRIMINAL SEXUAL ASSAULT,6,RESIDENCE - PORCH / HALLWAY,101,0,41.885451043,-87.660289829
0.09103266263668956,BURGLARY,3,RESIDENCE,99,0,41.728326003,-87.61915452
4.628072773988302,THEFT,29,STREET,112,0,41.927918866,-87.671764771
7.515406464014779,ASSAULT,1,APARTMENT,17,0,41.87173019,-87.718603156
8.4292076198234,THEFT,29,RESIDENCE,99,0,41.881957836,-87.699887078
8.019908090769594,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.776861582,-87.660498868
3.6691027397556817,THEFT,29,STREET,112,0,41.738655546,-87.670438934
0.5941444777310801,THEFT,29,VEHICLE - COMMERCIAL,117,0,41.943791624,-87.74275948
